Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2018-03-15 00:00:00+08:00,258.0,258.0,255.0,255.0,207.8655242919922,19396493,0.0,0.0
2018-03-16 00:00:00+08:00,253.0,256.0,249.5,255.0,207.8655242919922,62929326,0.0,0.0
2018-03-19 00:00:00+08:00,252.5,255.5,251.0,255.0,207.8655242919922,21440766,0.0,0.0
2018-03-20 00:00:00+08:00,253.0,254.0,251.5,253.0,206.2351837158203,21840151,0.0,0.0
2018-03-21 00:00:00+08:00,255.0,255.0,251.0,252.5,205.82765197753906,28976737,0.0,0.0
2018-03-22 00:00:00+08:00,254.5,254.5,249.5,251.5,205.0124969482422,27000668,0.0,0.0
2018-03-23 00:00:00+08:00,245.0,247.0,244.0,245.0,199.7139892578125,52498390,0.0,0.0
2018-03-26 00:00:00+08:00,241.5,244.5,241.5,243.5,198.49122619628906,36987945,0.0,0.0
2018-03-27 00:00:00+08:00,248.0,251.0,247.0,251.0,204.60488891601562,31008260,0.0,0.0
2018-03-28 00:00:00+08:00,247.5,248.0,244.0,245.0,199.7139892578125,29637411,0.0,0.0
2018-03-29 00:00:00+08:00,243.0,247.0,242.5,244.0,198.89878845214844,36165345,0.0,0.0
2018-03-30 00:00:00+08:00,247.5,249.5,246.0,246.0,200.5291290283203,16996346,0.0,0.0
2018-04-02 00:00:00+08:00,248.5,249.0,245.0,246.5,200.93667602539062,17696003,0.0,0.0
2018-04-03 00:00:00+08:00,243.0,244.5,242.0,244.0,198.89878845214844,35813944,0.0,0.0
2018-04-09 00:00:00+08:00,248.0,248.0,243.5,245.0,199.7139892578125,34694824,0.0,0.0
2018-04-10 00:00:00+08:00,244.5,249.0,243.5,245.5,200.1215362548828,25156994,0.0,0.0
2018-04-11 00:00:00+08:00,246.5,248.5,246.5,248.0,202.15940856933594,21607935,0.0,0.0
2018-04-12 00:00:00+08:00,248.5,248.5,244.0,245.0,199.7139892578125,20409657,0.0,0.0
2018-04-13 00:00:00+08:00,246.0,246.0,244.0,244.5,199.306396484375,19742548,0.0,0.0
2018-04-16 00:00:00+08:00,243.0,244.0,242.0,243.5,198.49122619628906,18350139,0.0,0.0
2018-04-17 00:00:00+08:00,243.0,243.5,237.5,238.0,194.0078887939453,42756389,0.0,0.0
2018-04-18 00:00:00+08:00,239.5,241.5,236.5,238.0,194.0078887939453,42500048,0.0,0.0
2018-04-19 00:00:00+08:00,242.0,244.5,241.0,244.5,199.306396484375,31901989,0.0,0.0
2018-04-20 00:00:00+08:00,228.0,231.5,228.0,229.0,186.67138671875,128452087,0.0,0.0
2018-04-23 00:00:00+08:00,226.5,227.5,225.0,226.5,184.63348388671875,71009975,0.0,0.0
2018-04-24 00:00:00+08:00,225.0,227.5,225.0,227.0,185.04107666015625,40967892,0.0,0.0
2018-04-25 00:00:00+08:00,225.5,226.0,224.0,225.0,183.4108123779297,46771110,0.0,0.0
2018-04-26 00:00:00+08:00,225.0,225.5,221.0,222.0,180.96527099609375,48023557,0.0,0.0
2018-04-27 00:00:00+08:00,225.0,225.5,221.0,223.5,182.18800354003906,34174459,0.0,0.0
2018-04-30 00:00:00+08:00,224.5,228.0,222.5,227.0,185.04107666015625,28500789,0.0,0.0
2018-05-02 00:00:00+08:00,227.0,227.5,222.5,223.0,181.78042602539062,38167942,0.0,0.0
2018-05-03 00:00:00+08:00,221.0,222.5,220.0,220.5,179.74252319335938,31690731,0.0,0.0
2018-05-04 00:00:00+08:00,221.0,224.0,220.5,223.0,181.78042602539062,27208722,0.0,0.0
2018-05-07 00:00:00+08:00,225.0,225.5,221.5,223.5,182.18800354003906,23268759,0.0,0.0
2018-05-08 00:00:00+08:00,224.0,228.5,223.5,228.0,185.85623168945312,40324763,0.0,0.0
2018-05-09 00:00:00+08:00,228.5,232.0,228.5,229.5,187.07901000976562,33778934,0.0,0.0
2018-05-10 00:00:00+08:00,231.0,231.5,229.0,229.5,187.07901000976562,27530377,0.0,0.0
2018-05-11 00:00:00+08:00,232.0,234.0,230.5,233.0,189.93203735351562,30693910,0.0,0.0
2018-05-14 00:00:00+08:00,234.5,234.5,232.5,233.0,189.93203735351562,19921437,0.0,0.0
2018-05-15 00:00:00+08:00,233.5,234.0,229.5,230.5,187.8941650390625,23771769,0.0,0.0
2018-05-16 00:00:00+08:00,229.5,230.5,228.5,230.5,187.8941650390625,14409556,0.0,0.0
2018-05-17 00:00:00+08:00,231.0,231.5,226.5,226.5,184.63348388671875,26852737,0.0,0.0
2018-05-18 00:00:00+08:00,225.5,227.5,223.5,223.5,182.18800354003906,27664541,0.0,0.0
2018-05-21 00:00:00+08:00,225.0,230.0,225.0,229.0,186.67138671875,16127815,0.0,0.0
2018-05-22 00:00:00+08:00,230.0,233.5,229.0,229.0,186.67138671875,22355097,0.0,0.0
2018-05-23 00:00:00+08:00,231.5,231.5,228.5,228.5,186.26380920410156,23062899,0.0,0.0
2018-05-24 00:00:00+08:00,229.5,230.0,228.5,229.0,186.67138671875,12996610,0.0,0.0
2018-05-25 00:00:00+08:00,228.5,229.5,228.0,228.5,186.26380920410156,15971294,0.0,0.0
2018-05-28 00:00:00+08:00,229.5,230.0,226.5,227.0,185.04107666015625,16373270,0.0,0.0
2018-05-29 00:00:00+08:00,226.5,226.5,223.5,225.0,183.4108123779297,23764776,0.0,0.0
2018-05-30 00:00:00+08:00,224.0,224.0,220.5,221.0,180.15013122558594,49163788,0.0,0.0
2018-05-31 00:00:00+08:00,221.5,224.0,220.5,224.0,182.59561157226562,96069458,0.0,0.0
2018-06-01 00:00:00+08:00,224.5,226.5,224.0,224.0,182.59561157226562,27617994,0.0,0.0
2018-06-04 00:00:00+08:00,227.5,229.0,227.0,229.0,186.67138671875,25959480,0.0,0.0
2018-06-05 00:00:00+08:00,230.0,230.0,226.5,229.0,186.67138671875,26534884,0.0,0.0
2018-06-06 00:00:00+08:00,229.0,230.0,227.0,230.0,187.48654174804688,24767441,0.0,0.0
2018-06-07 00:00:00+08:00,231.0,231.5,228.0,230.0,187.48654174804688,24958266,0.0,0.0
2018-06-08 00:00:00+08:00,229.0,229.0,226.0,227.0,185.04107666015625,23548851,0.0,0.0
2018-06-11 00:00:00+08:00,226.5,227.0,225.0,226.0,184.22592163085938,21696933,0.0,0.0
2018-06-12 00:00:00+08:00,225.0,229.0,224.0,229.0,186.67138671875,29501260,0.0,0.0
2018-06-13 00:00:00+08:00,229.0,232.0,228.0,232.0,189.1168975830078,28944970,0.0,0.0
2018-06-14 00:00:00+08:00,230.0,230.0,226.5,226.5,184.63348388671875,33408041,0.0,0.0
2018-06-15 00:00:00+08:00,225.0,231.0,224.0,231.0,188.3017120361328,48059679,0.0,0.0
2018-06-19 00:00:00+08:00,225.5,226.0,224.0,225.0,183.4108123779297,56889624,0.0,0.0
2018-06-20 00:00:00+08:00,224.5,227.5,223.5,226.0,184.22592163085938,40708701,0.0,0.0
2018-06-21 00:00:00+08:00,227.5,228.0,226.0,226.5,184.63348388671875,31242557,0.0,0.0
2018-06-22 00:00:00+08:00,224.5,227.5,224.0,227.5,185.4486541748047,43581409,0.0,0.0
2018-06-25 00:00:00+08:00,220.0,220.5,218.0,218.0,184.18136596679688,45025211,8.0,0.0
2018-06-26 00:00:00+08:00,215.5,216.0,212.5,214.5,181.2243194580078,38446346,0.0,0.0
2018-06-27 00:00:00+08:00,216.0,216.0,212.5,213.0,179.95701599121094,39888414,0.0,0.0
2018-06-28 00:00:00+08:00,211.0,214.5,210.0,212.0,179.11215209960938,37940780,0.0,0.0
2018-06-29 00:00:00+08:00,212.0,217.0,212.0,216.5,182.9140625,34313680,0.0,0.0
2018-07-02 00:00:00+08:00,218.5,219.0,214.0,214.0,180.80189514160156,32449442,0.0,0.0
2018-07-03 00:00:00+08:00,215.5,218.0,213.5,214.5,181.2243194580078,28323220,0.0,0.0
2018-07-04 00:00:00+08:00,217.0,217.5,215.5,216.0,182.4916229248047,15212295,0.0,0.0
2018-07-05 00:00:00+08:00,214.0,215.0,213.0,214.5,181.2243194580078,18225416,0.0,0.0
2018-07-06 00:00:00+08:00,217.5,217.5,215.0,217.0,183.3365020751953,29033762,0.0,0.0
2018-07-09 00:00:00+08:00,219.5,223.0,218.5,221.5,187.138427734375,38734793,0.0,0.0
2018-07-10 00:00:00+08:00,223.0,224.0,222.0,222.0,187.5608367919922,20118957,0.0,0.0
2018-07-11 00:00:00+08:00,220.0,220.0,218.0,220.0,185.87112426757812,19854690,0.0,0.0
2018-07-12 00:00:00+08:00,218.0,222.0,218.0,220.5,186.29351806640625,23666051,0.0,0.0
2018-07-13 00:00:00+08:00,222.5,224.5,222.5,224.5,189.6730499267578,29716311,0.0,0.0
2018-07-16 00:00:00+08:00,224.5,225.0,223.5,223.5,188.828125,15819254,0.0,0.0
2018-07-17 00:00:00+08:00,222.5,223.5,221.0,221.5,187.138427734375,21548436,0.0,0.0
2018-07-18 00:00:00+08:00,223.0,224.0,222.0,223.0,188.4057159423828,39898658,0.0,0.0
2018-07-19 00:00:00+08:00,225.5,227.0,224.5,224.5,189.6730499267578,39661216,0.0,0.0
2018-07-20 00:00:00+08:00,235.0,237.5,233.0,237.5,200.65634155273438,97969023,0.0,0.0
2018-07-23 00:00:00+08:00,239.0,245.0,238.5,241.0,203.61334228515625,52256877,0.0,0.0
2018-07-24 00:00:00+08:00,240.0,241.5,238.5,241.0,203.61334228515625,27239267,0.0,0.0
2018-07-25 00:00:00+08:00,239.0,241.0,239.0,240.5,203.19090270996094,20962512,0.0,0.0
2018-07-26 00:00:00+08:00,241.0,242.5,239.5,241.0,203.61334228515625,30606388,0.0,0.0
2018-07-27 00:00:00+08:00,242.0,244.5,241.0,244.5,206.57037353515625,27129646,0.0,0.0
2018-07-30 00:00:00+08:00,244.5,245.5,244.0,245.5,207.41526794433594,22788730,0.0,0.0
2018-07-31 00:00:00+08:00,243.5,246.0,242.0,246.0,207.83767700195312,27059442,0.0,0.0
2018-08-01 00:00:00+08:00,247.0,248.0,246.5,248.0,209.5274200439453,29136161,0.0,0.0
2018-08-02 00:00:00+08:00,249.0,249.5,243.5,244.5,206.57037353515625,22402110,0.0,0.0
2018-08-03 00:00:00+08:00,246.0,248.0,245.0,247.0,208.68252563476562,24719097,0.0,0.0
2018-08-06 00:00:00+08:00,245.0,247.0,244.0,245.5,207.41526794433594,22364568,0.0,0.0
2018-08-07 00:00:00+08:00,245.0,245.5,241.5,241.5,204.03579711914062,23992418,0.0,0.0
2018-08-08 00:00:00+08:00,245.0,247.5,244.5,247.5,209.10498046875,24382432,0.0,0.0
2018-08-09 00:00:00+08:00,247.0,248.0,246.0,247.0,208.68252563476562,15128655,0.0,0.0
2018-08-10 00:00:00+08:00,246.5,247.0,244.5,245.0,206.99281311035156,15890492,0.0,0.0
2018-08-13 00:00:00+08:00,241.5,243.0,239.0,240.5,203.19090270996094,17881194,0.0,0.0
2018-08-14 00:00:00+08:00,245.0,245.0,242.5,243.5,205.7255096435547,17358913,0.0,0.0
2018-08-15 00:00:00+08:00,244.5,244.5,239.5,241.5,204.03579711914062,18473321,0.0,0.0
2018-08-16 00:00:00+08:00,238.0,241.5,238.0,239.0,201.92359924316406,19155966,0.0,0.0
2018-08-17 00:00:00+08:00,239.5,241.0,239.0,239.5,202.3460235595703,18324474,0.0,0.0
2018-08-20 00:00:00+08:00,239.5,240.0,238.0,239.5,202.3460235595703,16933437,0.0,0.0
2018-08-21 00:00:00+08:00,239.0,241.0,238.5,241.0,203.61334228515625,12014127,0.0,0.0
2018-08-22 00:00:00+08:00,241.5,242.5,240.5,242.0,204.45823669433594,12614240,0.0,0.0
2018-08-23 00:00:00+08:00,243.0,244.5,243.0,244.5,206.57037353515625,14839240,0.0,0.0
2018-08-24 00:00:00+08:00,245.5,246.0,243.0,243.5,205.7255096435547,14355943,0.0,0.0
2018-08-27 00:00:00+08:00,246.0,246.5,244.5,245.0,206.99281311035156,15152299,0.0,0.0
2018-08-28 00:00:00+08:00,248.5,250.0,248.0,249.5,210.79470825195312,36792531,0.0,0.0
2018-08-29 00:00:00+08:00,253.5,259.0,253.5,259.0,218.82098388671875,56993182,0.0,0.0
2018-08-30 00:00:00+08:00,264.5,268.0,262.5,263.5,222.6228485107422,48957808,0.0,0.0
2018-08-31 00:00:00+08:00,257.5,259.0,254.0,256.0,216.28636169433594,69069506,0.0,0.0
2018-09-03 00:00:00+08:00,259.0,260.0,256.5,257.0,217.1312255859375,26720905,0.0,0.0
2018-09-04 00:00:00+08:00,258.5,259.5,255.5,257.5,217.55369567871094,34304615,0.0,0.0
2018-09-05 00:00:00+08:00,260.0,264.5,259.0,264.0,223.0453338623047,44864459,0.0,0.0
2018-09-06 00:00:00+08:00,268.0,268.0,261.0,261.0,220.51071166992188,35698488,0.0,0.0
2018-09-07 00:00:00+08:00,263.0,264.0,260.5,264.0,223.0453338623047,38663728,0.0,0.0
2018-09-10 00:00:00+08:00,266.5,266.5,262.5,264.5,223.4677276611328,41659795,0.0,0.0
2018-09-11 00:00:00+08:00,263.0,263.5,258.0,260.0,219.66583251953125,34350276,0.0,0.0
2018-09-12 00:00:00+08:00,261.0,262.0,258.0,260.5,220.08828735351562,37885965,0.0,0.0
2018-09-13 00:00:00+08:00,260.0,260.0,253.5,255.0,215.44149780273438,37576180,0.0,0.0
2018-09-14 00:00:00+08:00,257.0,261.5,257.0,261.0,220.51071166992188,37903219,0.0,0.0
2018-09-17 00:00:00+08:00,262.5,262.5,257.0,258.0,217.9761505126953,24765758,0.0,0.0
2018-09-18 00:00:00+08:00,256.5,257.0,254.0,254.5,215.01904296875,33960152,0.0,0.0
2018-09-19 00:00:00+08:00,258.0,260.0,257.0,258.0,217.9761505126953,59227711,0.0,0.0
2018-09-20 00:00:00+08:00,261.5,261.5,257.5,260.0,219.66583251953125,29649071,0.0,0.0
2018-09-21 00:00:00+08:00,261.5,261.5,258.0,261.5,220.93313598632812,35012974,0.0,0.0
2018-09-25 00:00:00+08:00,261.5,264.0,260.5,263.5,222.6228485107422,24397062,0.0,0.0
2018-09-26 00:00:00+08:00,263.0,263.5,261.0,263.5,222.6228485107422,24859115,0.0,0.0
2018-09-27 00:00:00+08:00,264.0,266.0,262.0,265.0,223.8901824951172,38495371,0.0,0.0
2018-09-28 00:00:00+08:00,266.0,266.0,260.0,262.5,221.77804565429688,39626486,0.0,0.0
2018-10-01 00:00:00+08:00,262.0,264.0,261.0,263.0,222.20045471191406,22254380,0.0,0.0
2018-10-02 00:00:00+08:00,262.0,263.0,257.0,257.5,217.55369567871094,38391491,0.0,0.0
2018-10-03 00:00:00+08:00,257.5,260.0,257.0,260.0,219.66583251953125,25228536,0.0,0.0
2018-10-04 00:00:00+08:00,257.0,257.5,254.0,254.0,214.59661865234375,36408727,0.0,0.0
2018-10-05 00:00:00+08:00,250.0,253.0,248.5,250.0,211.21717834472656,40204660,0.0,0.0
2018-10-08 00:00:00+08:00,245.5,246.5,241.0,243.5,205.7255096435547,50876958,0.0,0.0
2018-10-09 00:00:00+08:00,243.5,245.0,242.0,244.0,206.14791870117188,28905345,0.0,0.0
2018-10-11 00:00:00+08:00,233.5,233.5,227.0,227.5,192.20762634277344,94589657,0.0,0.0
2018-10-12 00:00:00+08:00,231.0,237.0,229.0,237.0,200.23388671875,47175769,0.0,0.0
2018-10-15 00:00:00+08:00,234.0,234.0,230.5,230.5,194.7422332763672,42168280,0.0,0.0
2018-10-16 00:00:00+08:00,229.5,237.0,229.0,237.0,200.23388671875,37818077,0.0,0.0
2018-10-17 00:00:00+08:00,241.5,243.0,238.0,238.5,201.50115966796875,42494858,0.0,0.0
2018-10-18 00:00:00+08:00,238.0,239.0,235.5,236.5,199.81143188476562,25676430,0.0,0.0
2018-10-19 00:00:00+08:00,231.0,236.5,230.0,236.0,199.3890380859375,28358460,0.0,0.0
2018-10-22 00:00:00+08:00,232.5,238.0,231.5,237.0,200.23388671875,29275777,0.0,0.0
2018-10-23 00:00:00+08:00,232.0,234.0,230.0,230.0,194.31980895996094,32827745,0.0,0.0
2018-10-24 00:00:00+08:00,230.0,231.0,227.0,229.5,193.89739990234375,44321950,0.0,0.0
2018-10-25 00:00:00+08:00,220.5,222.0,219.5,219.5,185.4486846923828,75524118,0.0,0.0
2018-10-26 00:00:00+08:00,223.0,224.0,217.0,221.0,186.71600341796875,38439644,0.0,0.0
2018-10-29 00:00:00+08:00,223.0,224.0,221.0,222.5,187.9832763671875,18463792,0.0,0.0
2018-10-30 00:00:00+08:00,221.0,225.0,220.5,223.0,188.4057159423828,28877931,0.0,0.0
2018-10-31 00:00:00+08:00,228.0,234.0,228.0,234.0,197.69927978515625,57283201,0.0,0.0
2018-11-01 00:00:00+08:00,236.0,237.0,233.0,235.5,198.96658325195312,41974797,0.0,0.0
2018-11-02 00:00:00+08:00,236.5,236.5,233.5,236.5,199.81143188476562,30722361,0.0,0.0
2018-11-05 00:00:00+08:00,233.0,235.5,232.0,235.0,198.54415893554688,25452065,0.0,0.0
2018-11-06 00:00:00+08:00,234.0,235.5,232.5,234.5,198.12167358398438,30468176,0.0,0.0
2018-11-07 00:00:00+08:00,233.0,236.0,232.5,234.0,197.69927978515625,34424652,0.0,0.0
2018-11-08 00:00:00+08:00,237.5,237.5,236.0,236.5,199.81143188476562,24739146,0.0,0.0
2018-11-09 00:00:00+08:00,234.5,234.5,231.0,231.0,195.1646728515625,23219081,0.0,0.0
2018-11-12 00:00:00+08:00,230.0,234.5,230.0,231.5,195.5870819091797,23228445,0.0,0.0
2018-11-13 00:00:00+08:00,224.5,228.0,224.5,227.5,192.20762634277344,36104127,0.0,0.0
2018-11-14 00:00:00+08:00,230.0,231.0,228.5,228.5,193.05245971679688,20028279,0.0,0.0
2018-11-15 00:00:00+08:00,229.5,232.0,228.5,231.0,195.1646728515625,22072228,0.0,0.0
2018-11-16 00:00:00+08:00,229.0,229.0,225.0,226.0,190.94029235839844,46738909,0.0,0.0
2018-11-19 00:00:00+08:00,225.0,225.0,221.0,222.0,187.5608367919922,48944754,0.0,0.0
2018-11-20 00:00:00+08:00,219.0,220.5,218.0,218.0,184.18136596679688,41569756,0.0,0.0
2018-11-21 00:00:00+08:00,214.5,220.0,214.0,219.0,185.0262451171875,35206343,0.0,0.0
2018-11-22 00:00:00+08:00,221.5,222.0,219.0,219.0,185.0262451171875,21929610,0.0,0.0
2018-11-23 00:00:00+08:00,220.5,220.5,217.0,218.5,184.603759765625,14883334,0.0,0.0
2018-11-26 00:00:00+08:00,219.0,224.0,218.5,223.0,188.4057159423828,30599804,0.0,0.0
2018-11-27 00:00:00+08:00,220.0,224.5,219.0,224.0,189.25059509277344,26584349,0.0,0.0
2018-11-28 00:00:00+08:00,222.5,227.0,222.0,226.5,191.36276245117188,24429026,0.0,0.0
2018-11-29 00:00:00+08:00,231.5,231.5,229.0,229.0,193.4748992919922,44383207,0.0,0.0
2018-11-30 00:00:00+08:00,229.5,231.0,225.5,225.5,190.5178985595703,55827957,0.0,0.0
2018-12-03 00:00:00+08:00,231.0,235.0,231.0,235.0,198.54415893554688,45333986,0.0,0.0
2018-12-04 00:00:00+08:00,233.0,234.5,231.0,234.0,197.69927978515625,39746162,0.0,0.0
2018-12-05 00:00:00+08:00,226.5,227.5,225.0,226.0,190.94029235839844,42835576,0.0,0.0
2018-12-06 00:00:00+08:00,220.0,222.0,219.5,220.0,185.87112426757812,40149112,0.0,0.0
2018-12-07 00:00:00+08:00,222.5,223.5,220.5,221.0,186.71600341796875,25063568,0.0,0.0
2018-12-10 00:00:00+08:00,219.5,220.0,218.5,219.0,185.0262451171875,19433461,0.0,0.0
2018-12-11 00:00:00+08:00,220.0,223.0,219.0,222.5,187.9832763671875,27375220,0.0,0.0
2018-12-12 00:00:00+08:00,223.5,227.0,222.5,226.5,191.36276245117188,26433846,0.0,0.0
2018-12-13 00:00:00+08:00,227.0,227.5,225.0,226.0,190.94029235839844,32087141,0.0,0.0
2018-12-14 00:00:00+08:00,223.0,223.5,220.5,222.5,187.9832763671875,38646159,0.0,0.0
2018-12-17 00:00:00+08:00,221.0,225.0,220.0,223.5,188.828125,18938952,0.0,0.0
2018-12-18 00:00:00+08:00,221.0,223.0,220.5,222.5,187.9832763671875,30203541,0.0,0.0
2018-12-19 00:00:00+08:00,222.0,225.5,222.0,225.5,190.5178985595703,23390082,0.0,0.0
2018-12-20 00:00:00+08:00,221.0,222.5,221.0,221.0,186.71600341796875,35027116,0.0,0.0
2018-12-21 00:00:00+08:00,219.0,224.0,219.0,223.5,188.828125,43507532,0.0,0.0
2018-12-24 00:00:00+08:00,221.5,221.5,219.5,220.0,185.87112426757812,22976100,0.0,0.0
2018-12-25 00:00:00+08:00,215.5,218.0,215.0,217.5,183.75894165039062,19402777,0.0,0.0
2018-12-26 00:00:00+08:00,218.5,219.5,216.0,216.5,182.9140625,16463259,0.0,0.0
2018-12-27 00:00:00+08:00,222.0,224.0,220.5,223.0,188.4057159423828,21491484,0.0,0.0
2018-12-28 00:00:00+08:00,223.5,225.5,222.5,225.5,190.5178985595703,29456773,0.0,0.0
2019-01-02 00:00:00+08:00,226.5,226.5,219.0,219.5,185.4486846923828,32900482,0.0,0.0
2019-01-03 00:00:00+08:00,214.0,218.0,214.0,215.5,182.06918334960938,34087620,0.0,0.0
2019-01-04 00:00:00+08:00,211.5,211.5,206.5,208.0,175.73268127441406,65943521,0.0,0.0
2019-01-07 00:00:00+08:00,212.0,214.0,211.0,213.0,179.95701599121094,35442176,0.0,0.0
2019-01-08 00:00:00+08:00,212.0,212.5,210.0,211.0,178.2672882080078,22694481,0.0,0.0
2019-01-09 00:00:00+08:00,212.0,216.5,211.0,215.5,182.06918334960938,46295446,0.0,0.0
2019-01-10 00:00:00+08:00,216.0,216.5,214.5,216.0,182.4916229248047,20754593,0.0,0.0
2019-01-11 00:00:00+08:00,219.0,220.5,218.0,220.5,186.29351806640625,28102288,0.0,0.0
2019-01-14 00:00:00+08:00,218.5,220.0,217.0,218.5,184.603759765625,17612296,0.0,0.0
2019-01-15 00:00:00+08:00,216.5,221.0,215.5,221.0,186.71600341796875,38882923,0.0,0.0
2019-01-16 00:00:00+08:00,218.5,220.0,217.5,217.5,183.75894165039062,28978282,0.0,0.0
2019-01-17 00:00:00+08:00,218.0,221.0,218.0,220.5,186.29351806640625,21163986,0.0,0.0
2019-01-18 00:00:00+08:00,219.0,220.0,217.5,218.5,184.603759765625,49627569,0.0,0.0
2019-01-21 00:00:00+08:00,220.0,223.0,220.0,221.0,186.71600341796875,29384866,0.0,0.0
2019-01-22 00:00:00+08:00,220.0,223.0,219.0,223.0,188.4057159423828,28926483,0.0,0.0
2019-01-23 00:00:00+08:00,221.5,222.0,220.0,220.5,186.29351806640625,16671213,0.0,0.0
2019-01-24 00:00:00+08:00,222.5,222.5,220.5,222.5,187.9832763671875,26417924,0.0,0.0
2019-01-25 00:00:00+08:00,226.5,227.0,225.0,226.0,190.94029235839844,46692764,0.0,0.0
2019-01-28 00:00:00+08:00,229.5,229.5,228.0,229.0,193.4748992919922,26026257,0.0,0.0
2019-01-29 00:00:00+08:00,222.5,225.0,222.0,222.5,187.9832763671875,41122520,0.0,0.0
2019-01-30 00:00:00+08:00,220.5,221.5,220.0,221.0,186.71600341796875,44755945,0.0,0.0
2019-02-11 00:00:00+08:00,228.0,229.0,226.5,228.0,192.63006591796875,78307106,0.0,0.0
2019-02-12 00:00:00+08:00,230.0,230.0,229.0,230.0,194.31980895996094,29406670,0.0,0.0
2019-02-13 00:00:00+08:00,232.0,232.0,228.5,229.0,193.4748992919922,28634925,0.0,0.0
2019-02-14 00:00:00+08:00,229.5,230.0,226.0,227.0,191.7852020263672,23647751,0.0,0.0
2019-02-15 00:00:00+08:00,229.0,229.0,226.5,227.0,191.7852020263672,22369799,0.0,0.0
2019-02-18 00:00:00+08:00,229.0,230.5,228.5,230.0,194.31980895996094,16978916,0.0,0.0
2019-02-19 00:00:00+08:00,230.0,230.5,229.0,229.0,193.4748992919922,16577023,0.0,0.0
2019-02-20 00:00:00+08:00,231.5,234.5,231.0,234.5,198.12167358398438,30479710,0.0,0.0
2019-02-21 00:00:00+08:00,235.5,236.5,234.5,236.5,199.81143188476562,33764489,0.0,0.0
2019-02-22 00:00:00+08:00,235.5,236.5,234.0,236.5,199.81143188476562,22032163,0.0,0.0
2019-02-25 00:00:00+08:00,237.5,239.0,236.0,238.0,201.07875061035156,24105138,0.0,0.0
2019-02-26 00:00:00+08:00,239.0,240.0,236.5,239.5,202.3460235595703,24522789,0.0,0.0
2019-02-27 00:00:00+08:00,238.5,239.5,237.0,239.0,201.92359924316406,35240889,0.0,0.0
2019-03-04 00:00:00+08:00,239.5,239.5,234.5,235.5,198.96658325195312,39655513,0.0,0.0
2019-03-05 00:00:00+08:00,234.0,234.5,232.5,233.0,196.85438537597656,22641407,0.0,0.0
2019-03-06 00:00:00+08:00,235.0,235.5,233.5,234.0,197.69927978515625,20433226,0.0,0.0
2019-03-07 00:00:00+08:00,235.0,235.0,233.0,234.0,197.69927978515625,17126192,0.0,0.0
2019-03-08 00:00:00+08:00,231.0,231.5,229.0,230.0,194.31980895996094,22190659,0.0,0.0
2019-03-11 00:00:00+08:00,228.0,230.5,227.5,230.5,194.7422332763672,23200793,0.0,0.0
2019-03-12 00:00:00+08:00,233.0,237.0,232.5,235.5,198.96658325195312,23588085,0.0,0.0
2019-03-13 00:00:00+08:00,234.0,237.0,234.0,237.0,200.23388671875,20500195,0.0,0.0
2019-03-14 00:00:00+08:00,239.0,239.0,234.0,234.5,198.12167358398438,17175356,0.0,0.0
2019-03-15 00:00:00+08:00,237.0,239.5,235.5,239.0,201.92359924316406,33649729,0.0,0.0
2019-03-18 00:00:00+08:00,239.5,241.0,239.0,241.0,203.61334228515625,26856532,0.0,0.0
2019-03-19 00:00:00+08:00,239.0,240.5,238.0,240.5,203.19090270996094,14479009,0.0,0.0
2019-03-20 00:00:00+08:00,242.0,242.0,239.5,242.0,204.45823669433594,22975971,0.0,0.0
2019-03-21 00:00:00+08:00,242.5,245.5,241.0,245.5,207.41526794433594,26179502,0.0,0.0
2019-03-22 00:00:00+08:00,248.0,248.5,244.5,248.5,209.94984436035156,22931467,0.0,0.0
2019-03-25 00:00:00+08:00,240.5,243.5,240.5,241.5,204.03579711914062,19211254,0.0,0.0
2019-03-26 00:00:00+08:00,243.0,244.0,241.0,244.0,206.14791870117188,19920170,0.0,0.0
2019-03-27 00:00:00+08:00,242.0,242.5,240.5,241.5,204.03579711914062,22590089,0.0,0.0
2019-03-28 00:00:00+08:00,240.5,242.5,240.0,242.0,204.45823669433594,13933054,0.0,0.0
2019-03-29 00:00:00+08:00,243.0,245.5,240.5,245.5,207.41526794433594,28220810,0.0,0.0
2019-04-01 00:00:00+08:00,251.0,251.0,245.0,245.5,207.41526794433594,35330656,0.0,0.0
2019-04-02 00:00:00+08:00,249.5,249.5,246.0,246.0,207.83767700195312,24105053,0.0,0.0
2019-04-03 00:00:00+08:00,249.0,249.0,246.5,246.5,208.2601318359375,24945323,0.0,0.0
2019-04-08 00:00:00+08:00,251.0,253.0,250.5,253.0,213.75177001953125,45184821,0.0,0.0
2019-04-09 00:00:00+08:00,253.0,254.0,252.0,254.0,214.59661865234375,22355674,0.0,0.0
2019-04-10 00:00:00+08:00,253.0,254.5,252.0,254.0,214.59661865234375,25849934,0.0,0.0
2019-04-11 00:00:00+08:00,253.0,254.0,251.5,252.0,212.90696716308594,24896840,0.0,0.0
2019-04-12 00:00:00+08:00,251.5,253.0,251.0,252.0,212.90696716308594,13548148,0.0,0.0
2019-04-15 00:00:00+08:00,255.0,256.0,254.0,255.5,215.86390686035156,17192002,0.0,0.0
2019-04-16 00:00:00+08:00,257.0,257.0,255.5,257.0,217.1312255859375,19652648,0.0,0.0
